glcat_mcat_id,glcat_mcat_name,glcat_mcat_is_quantity_enabled,glcat_mcat_is_product
132938,Reclining Wheelchair,2,P
215137,Putzmeister Concrete Pumps,2,P
215253,Commercial Spice Grinder Machine,2,P
216367,Schneider Ring Main Unit,2,P
217864,Compact Band Filter,2,P
231013,Tata Winger Car Rental Service,,S
231338,Central Pollution Control Board Certification Service,,S
231388,Site Cleaning Service,,S
231499,Vegetable Cold Storage Rental Service,,S
231626,Computer Printer Amc Service,,S
404737,Solar Plant Pile Load Test Service,,S
22672,Anodising Plant,2,P
25725,Compressor Repair and Maintenance,,S
25793,Construction Law Attorneys,0,S
25828,Continuous Dryers,2,P
26859,Acting Classes,0,S
27684,Electrosurgical Equipment,2,P
27793,Employee Benefit Plans,0,S
117772,Black Chrome Plating,,S
120795,Dressing Table Mirror Frame,2,P
120938,Quarry Machine Plant,2,P
126741,Chinese Cuisines,0,S
208046,Tempered Glass Cutting Machine,2,P
214617,Plywood Brush Sanding Machine,2,P
215392,Bobcat Backhoe Loader Rental,,S
55800,Designer Taps,,S
56239,Silver Leafing,,S
56242,Water Management Solutions,0,S
430207,Terrace Bathroom Leakage Solution,,S
438807,Waterproofing System Service,,S
68935,Heavy Trailer,2,P
68938,Mini Truck,2,P
84362,Language Translation Service,0,S
85071,Hydraulic Hand Stacker,2,P
88521,Residential Exterior Designing,0,S
74145,Terry Machine,2,P
88439,Milk Vending Machine,2,P
31419,Laboratory Pumps,2,P
383460,Pwd Licence Civil Contracting Service,,S
216515,Induction Deep Fryer,2,P
218872,Desktop 3D Printer,2,P
32987,Office Premises,,S
35579,Precision Machining Services,,S
36167,Reciprocating Pumps,2,P
36481,Road Builders,,S
37599,Senior Citizen Associations,0,S
38339,Steam Desuperheaters,2,P
40696,Video Editing,0,S
164281,Reception Designing Services,,S
166502,Hand Operated Oil Expeller,2,P
166543,Textile Testing Service,0,S
168160,Private Security Officer,0,S
168240,Brand Designing Services,,S
168267,Comics Animations,,S
168270,Communication Strategy Service,0,S
168469,Penetration Testing Service,0,S
168639,IT Outsourcing Services,0,S
169534,Plastic Job Works,,S
169642,Site Plan Services,0,S
169892,Analytical Testing Service,0,S
170042,Civil Engineering Consultants,0,S
170124,Content Optimization Services,,S
170420,Electrical Resistivity Testing Services,0,S
170545,Glass Bead Blasting Service,,S
171972,MLM Business Plans,,S
172252,Machine Retrofitting Services,,S
172483,Inventory Accounting Services,,S
172826,Vane Pump Repairing Service,,S
172911,Raw Materials Inspection,0,S
173558,Chemical Resistant Coating Service,,S
173819,Apartment Maintenance,0,S
173948,Clinical Management Services,0,S
174134,Software Coaching Services,,S
174524,Food License Service,0,S
174560,Media Presentation Service,,S
174601,As Built 3D Modelling,0,S
174702,Rolling Machine Job Work,,S
174867,Audio Visual Advertising Service,0,S
174873,Box Build Assembly Services,,S
175097,Alliances Management Consulting Services,,S
175427,Infertility Ayurvedic Treatment,0,S
175534,Intrusion Prevention Detection Services,0,S
175665,Educational Tour Operating Services,0,S
175674,Enterprise Quality Management Solutions,0,S
176184,Geotechnical Consulting Services,,S
176281,Chemical Anchoring,0,S
176571,Payroll Training,0,S
176775,PLM Services,0,S
69805,Three Phase Generator,2,P
84336,Hermetically Sealed Doors,2,P
90373,Single Head Embroidery Machine,2,P
190583,Knit Braiding Machine,2,P
191498,Ticket Booking Service,0,S
191817,Video Laryngoscopy,0,S
192171,Caustic Recovery Plant,2,P
94946,Residential Elevator,2,P
95347,Vertical Storage Tank,2,P
96095,Laboratory Microscope,2,P
101096,Content Writing Service,0,S
105497,Household Goods Moving Services,0,S
106077,Paper Bag Printing Service,0,S
107944,ISO 22000 Certification,0,S
193201,CAT Backhoe Loader,2,P
203348,Mitsubishi Window Air Conditioner,2,P
205202,PET CT Scan Machine,2,P
209150,Cycle Rental,,S
209180,Party Bus Rental,,S
107052,Mehndi Designer,0,S
210866,Ion Exchange Water Softening Systems,2,P
216521,Bakery Oven Repairing and Maintenance Services,,S
216557,Second Hand and Used Spinning Machinery,2,P
216609,Set Top Box Repairing Service,,S
221055,Electromagnetic Crane,2,P
8657,Pressure Vessels,2,P
13505,DSLR Camera,2,P
22219,Automation Consultants,0,S
22254,Automotive Insurance,0,S
25066,CNG Venturi Conversion Kit,2,P
25899,Copper Fabrication,,S
26749,Dock Shelters,2,P
28914,Forging Hammer,2,P
32646,Network Cable Installation,,S
33562,Motor Rewinding,,S
33626,Moving Message Signs,,S
152101,Market Research Data Collection Services,0,S
153429,Storage Tank Erection Service,,S
154097,Copper Slag Blasting Services,,S
154609,Walk-In Ovens,2,P
177487,Incense Powder Mixing Machine,2,P
182170,ICU Ventilator,2,P
183462,CED Coating Plant,2,P
261161,Employee Id Card Printing Service,,S
262745,Plywood Laser Cutting Service,,S
264346,Designer Mdf Jali Cutting Work,,S
265068,4 Axis Milling Machining Service,,S
267039,Pcb Layout Designing Service,,S
267331,Veterinary Bolus Third Party Service,,S
267357,Fosfomycin Trometamol Third Party Manufacturing Service,,S
273750,Iron Prefabricated Structure Service,,S
276195,Die Mould Job Work Vmc Machine,,S
375653,Architectural Sanctioning Service Cidco,,S
375662,Architecture Interior Designer Service,,S
375673,Architectural Design Home,,S
378284,Society Basement Service,,S
651679,Welder Certification,,S
653682,Bank Guarantee,,S
654517,Churros Machine,2,P
659128,Stock Market Data Provider,,S
2280,Brazing Services,,S
5570,Carpet Cleaner,2,P
442415,Brachytherapy Treatment,0,S
443260,Elanpro Visi Cooler,2,P
443351,Testing143567,0,S
443699,HP Laptop Body,2,P
84906,Swing Gate Opener,2,P
205361,JSA Auto Rickshaw,2,P
206171,Beacon Centrifugal Pumps,2,P
214411,Island Freezer,2,P
215247,LG Portable AC,2,P
215412,Liugong Bulldozer Rental,,S
273537,Steel Almirah Powder Coating Service,,S
274519,Pressure Cooker Third Party Manufacturing,,S
275523,Roof Tubular Truss Work Service,,S
275532,Digital T-Shirt Printing Service,,S
276840,Door Window Fabrication Service,,S
277307,3D Laser Scanning Photogrammetry,,S
207715,Edan Patient Monitor,2,P
214500,JCB Rock Breakers,2,P
269601,Round Profile Cutting Service,,S
269708,Stanvac Industrial Protective Coating Service,,S
271459,Sheet Metal Component Spinning Job Work Service,,S
353463,Plastic File Folder Printing Service,,S
275182,Total Station Survey Renal Service,,S
275824,Mini Automatic Vegetable Cold Room,,S
277360,Garment Logo Design,,S
222821,Hydraulic Oil Filtration Machine,2,P
159749,Hydraulic Rippers,2,P
160516,Civil Recruitment Services,0,S
164528,Fundus Camera,2,P
168028,Wedding-Event Management Service,0,S
168382,Image Conversion Services,0,S
168468,Patrolling Guards Services,0,S
168862,Embedded Design Services,,S
169349,Fish Tank Cleaning Service,2,S
169388,Hospital Waste Management,,S
169610,Rituals Photography Service,0,S
169872,Air Audit Services,0,S
169945,Bank Audit Services,0,S
169983,BTL Activities Service,0,S
170036,Chemical Packaging Services,,S
170046,Cleaning Staff Service,0,S
170460,Ethical Hacking Training Services,0,S
170604,Parking Security Services,0,S
170786,Sales Effectiveness Services,,S
170915,Structural Metal Fabrication Service,,S
171045,E-TDS Return Services,0,S
171363,Cargo Consolidation Service,,S
171552,Motor Overhauling Service,,S
171836,In Circuit Testing Services,,S
171886,IT Offshore Consultancy,,S
172041,Tower Foundation Design,0,S
172208,Landing Page Designing,0,S
172270,Marketing Evaluation Service,0,S
172397,Pharmaceutical Research Services,0,S
172859,Warehousing Insurance Services,0,S
235122,Third Party Fire Safety Audit Service,,S
235205,Trademark Registration Consultant,,S
238528,Brahmos Missile Model,,S
239050,Tower Antenna Fabrication Work,,S
239064,Fiber Football Fabrication Service,,S
239140,Artificial Jewelry Fabrication Service,,S
431083,Testo Thermal Imaging Camera,2,P
95759,Ore Crusher,2,P
106911,Stone Restoration Services,0,S
8164,Rice Polisher,2,P
9681,LPG Bottling Plants,2,P
12204,Freeze Drying Equipment,2,P
127410,Skid Mounted Plant,2,P
127550,PPC Management,0,S
131626,Synchronous Alternator,2,P
134135,Organic Certification,0,S
135847,Agro Farming Services,,S
136596,Soil Fertilizing,,S
136672,Rubber Deflashing Machine,2,P
140316,Screw Tightening Machine,2,P
141275,Cooling Tower Installation Services,,S
142185,Stainless Steel Pressure Vessel,2,P
144996,Air Conditioner Repair Services,0,S
146003,Ice Cream Cart,2,P
146135,Moving Bed Biofilm Reactor,2,P
146989,Commercial Mixer Machine,2,P
147981,Mini CNC Lathe,2,P
361348,4 Colour 6 Colour Flexo Printing Machine,,S
362691,Outdoor Canopy Advertising Service,,S
110400,Liaison Work,0,S
111266,Screen Dryer,2,P
364237,Cosmetic Brand Printing Service,,S
428208,Structural Design Drawing,,S
428211,Structural Drawing Consultant Service,,S
443182,Canon Cable ID Printer,2,P
81311,Steel Pools,2,P
84711,Juice Press,2,P
364191,3D Cartoon Model Printing Service,,S
375666,3Bhk Flat 2D 3D Architectural Design Service,,S
444266,KUSAM MECO Thermal Camera,2,P
651203,Battery Cell Welding Machine,2,P
99494,Bearing Fitting Press,2,P
99816,Outdoor Banner,,S
69779,EMU Bird Farming,,S
78891,Hotel Club Interior,0,S
85041,Flange Spreader,2,P
89570,Mould Dehumidification System,2,P
90415,Contract Staffing Agency,0,S
98595,Canteen Catering Service,,S
187150,Siemens CT Scan Machine,2,P
187249,C Sharp Training Services,0,S
187612,Nikon Camera Lenses,2,P
148445,Sole Proprietorship Registration,,S
148581,Mild Steel Cutting Job Work,,S
227202,Bis Registration Service,,S
227319,Pooja Room Designing,,S
438856,Waterproofing Applicator Service,,S
442286,Cloud Based Video Conferencing System,2,P
443947,Crowdfunding Service,,S
445068,Claw Machine,2,P
445348,Legal Process Server,0,S
652684,Archery Training,,S
653279,Blue Star Ice Cube Making Machine,2,P
230576,Water Cooler Annual Maintenance Contract Service,,S
231020,Career Counsellor,,S
231181,E Mark Certification,,S
231568,Pipeline Painting Service,,S
231586,Name Change Service,,S
232083,Restaurant Kitchen Duct Cleaning Service,,S
232338,Etp Environmental Audit Service,,S
233579,Active Pharmaceutical Franchise,,S
233796,Detailed Project Report Consultancy Service,,S
233863,Dolomite Refractory Brick Report,,S
234649,Passenger Ship Familiarization,,S
234740,Free Transactional Bulk Sm Service,,S
234792,Mobile Soil Testing Laboratory,,S
237753,Electric Paneling Work,,S
239034,Poultry Shed Fabrication Service,,S
239124,Dual Lcd Kiosk Machine Fabrication,,S
242476,Air Supreme Court Software Service,,S
101728,Glass Patch Fitting Service,0,S
101744,Automation Solutions,0,S
101904,Nitriding Service,,S
107090,Auto Batching System,2,P
114055,Dry Dock Repairs,,S
116762,Snake Control Service,0,S
215056,Storage Tanks Installation Service,,S
217838,JSL Arc Modular Kitchens,,S
487,Diesel Engine,2,P
1726,Weaving Machines,2,P
1980,Skin Packaging Machines,2,P
2283,Cold Forming Services,,S
9260,High Speed Disperser,2,P
9672,Low Pressure Storage Tanks,2,P
119073,Wireless Digital Communication,,S
131641,Three Phase Motor Pump,2,P
132802,Seed Coating,0,S
132989,Open Source Development,0,S
133050,Hoarding Sign Board,,S
135911,CNC Plasma Cutting Services,,S
136158,Glass Cutting Services,,S
136604,Temperature Controller Calibration Services,0,S
138570,Diamond Core Cutting Services,,S
142050,Tumblast Shot Blasting Machine,2,P
144808,LPG Gas Tanker,2,P
146016,Motorized Table,2,P
68447,End Cutter,2,P
188185,PVC Ceiling Work,0,S
188309,Copper Letters,,S
191501,Door Repairing Service,0,S
192246,MAG Welding Machine,2,P
206939,Remi Lab Incubator,2,P
118741,Residential Painting Service,,S
203394,Kaeser Oil Free Air Compressor,2,P
21650,Agricultural Consultants,,S
204917,Residential Property Rental,,S
205074,HP Motherboard,2,P
209084,Tata Safari Rental,,S
209089,Toyota Qualis Rental,,S
209106,Daikin Tower AC,2,P
208730,BIFMA Certification,0,S
209024,Vintage Car Rental,,S
267257,Third Party Manufacturing Veterinary Medicine,,S
270398,Cad Reverse Engineering Service,,S
273704,Septic Storage Tank Fabrication Service,,S
273758,Studio Background Photography Service,,S
274483,Cosmetic Cream Third Party,,S
22391,Art Museums,0,S
22818,Automotive Battery Charger,2,P
23652,Bulk Bag Dischargers,2,P
25460,Company Law,0,S
26241,Document Scanners,2,P
215139,Schwing Stetter Concrete Pumps,2,P
215406,Volvo Backhoe Loader Rental,,S
215876,Stress ECG Machine,2,P
29374,Gel Electrophoresis Equipment,2,P
30641,Indexing Drives,2,P
31017,Intercoolers,2,P
32389,Low Pressure Compressor,2,P
34463,Plano Miller,2,P
36753,Sandblasting Equipment,2,P
38504,Thread Rolling Machine,2,P
38556,Vedic Astrology,0,S
39842,Wiring Work,,S
167947,Payroll Administration Service,0,S
167959,Currency Derivative Service,0,S
167988,Remote Support Services,0,S
168083,Hospitality Recruitment Service,0,S
168217,Ants Control Services,0,S
168797,Buyer Consolidation Service,0,S
168919,In-shop Branding Solutions,0,S
168933,IT Audit Service,0,S
655805,Corrosion Coupon Testing,,S
655846,LMW CNC Machine,2,P
656280,Kitchen Trolley Repair Services,,S
110500,DMX Lighting Console,2,P
111294,Portable PUVA Unit,2,P
114392,Outdoor Catering Service,,S
116925,Quality Control Service,0,S
117803,Control Panel Cabin,2,P
118941,Boom Sprayer Attachment,2,P
120798,Hand Carved Dressing Table,2,P
23630,Buddhist Temples,0,S
27670,Electronic Weighbridge,2,P
30064,Handling Machinery,2,P
30775,Ice Crushers,2,P
31715,Manpower Outsourcing,0,S
32990,Office Space,0,S
34108,Outboard Engines,2,P
34110,Outdoor Advertising,0,S
132135,Coir Press Machine,2,P
136055,Vertical Band Sealer,2,P
148120,Outdoor Photography,0,S
149171,Centralized Hot Water System,2,P
225780,APEDA Registration,0,S
140821,Used Transformer,2,P
216341,Bridge Construction Jobs,,S
216883,Corneal Topographer,2,P
227029,Spray Gun Repair Service,,S
227494,Toll Free Plus Pri Number Service,,S
228586,Demo Vessel Service,,S
230407,Fine Aggregate Specific Gravity Testing Service,,S
231213,Advanced Diploma Certificate Service,,S
231251,Nabl Calibration Certificate Service,,S
231973,Infrared Temperature Gun Maintenance Service,,S
232229,Computer Dvd Drive Repairing Service,,S
232443,Import Export Code Consultant,,S
233185,Advanced Ndt Service,,S
233522,Disposable Syrinx Distributorship,,S
233669,Gi Pipe Inspection Service,,S
234620,Local Seo Service,,S
234640,Avtron Drive Repair,,S
234682,Commercial Showroom Interior Designer Service,,S
234917,Tensile Structure Repair Service,,S
235017,Lrut Testing Service,,S
235022,Clothes Testing Service,,S
235345,Ro Turnkey Project Service,,S
238595,3D Epoxy Flooring Coating Service,,S
238889,Coconut Patch Temporary Structure Service,,S
238962,Hoarding Fabrication Work Service,,S
242441,Io Mobile App Development Course,,S
242481,Mi Software Development Service,,S
371772,3D Lenticular Printing Service,,S
371782,3D Floor Printing Service,,S
375885,Mastic Asphalt Road Construction Service,,S
350924,Metpet Digital Printing Service,,S
351560,Eco-Solvent Flex Printing Service,,S
353378,Flex Banner Board Service,,S
277339,Graphic Design Printing,,S
169044,Treasury Management Solutions,0,S
169112,Aircraft Management Service,0,S
169201,Cash Escort Services,0,S
169399,Incubator Calibration Services,0,S
169498,Operations Planning Services,0,S
169681,Student Counseling Service,0,S
169934,B2B Industrial Research,0,S
170118,Contact Center Management,0,S
170149,Corporate Law Compliance,,S
170191,Ink Cartridge Refilling Service,0,S
170610,Patch Management Services,,S
171133,Hypertension Treatment,0,S
171555,Ovarian Cancer Treatment,0,S
171604,Image Cropping Services,0,S
171781,Focus Group Discussion,0,S
171923,Infrastructure Finance Service,,S
171931,Local Transport Service,,S
172158,Interview Preparation Service,0,S
172498,Lean Manufacturing Consultancy,0,S
172708,Spot Admissions Services,,S
172836,Virtual Accountant Service,0,S
172869,Wealth Advisory Service,0,S
172999,Brand Support Service,0,S
173262,Y Strainer Fabrication,,S
173389,LCL Shipment Service,0,S
173733,Non Surgical Hair Replacement,0,S
173752,Open Source Migration,,S
173760,Overseas Medical Insurance,0,S
174372,Security Guard Jobs,0,S
174505,Fever Treatment Services,0,S
174778,Nature Art Painting Service,0,S
175217,Application Security Testing Service,0,S
175302,Articulated Boom Hiring Services,,S
175304,Centering Sheet Renting Services,,S
175484,Event Management Diploma,0,S
176030,Duplex Nickel Hard Chrome Plating,,S
176698,Database Modeling,,S
176762,Music Therapy,0,S
176866,Sandwich Lamination,,S
178732,Toshiba Photocopy Machine,2,P
179100,IOS Application Development,0,S
179901,Jewellery Laser Engraving Machine,2,P
181261,DJ Shows,,S
181280,Multi Needle Sewing Machine,2,P
182958,Storage Area Network,2,P
250680,Autocad Drawing,,S
384865,Commercial Architecture Building Designing Service,,S
